Test,Hat
130.37,144.88348
103.78,116.5627
125.54,131.15031
126.77,125.361885
142.36,139.23485
126.87999999999998,133.707
132.92,128.47392
128.71,134.518
128.55,135.12971
120.58,132.44142
173.02,134.22224
129.29,136.48022
136.99,141.8113
129.02,135.73831
120.7,124.12986
127.01,140.18753
134.37,135.49194
142.39,134.4841
136.85,139.8787
118.96,121.12085
141.3,136.0394
142.69,138.50618
135.37,136.1435
139.72,133.36313
104.67,117.87889
131.17,139.16353
102.32,117.64214
122.36,131.2249
138.32,138.97891
176.73,135.73277
117.0,134.0559
129.62,134.64114
131.71,147.16373
134.54,136.94043
134.66,132.50708
138.05,132.32542
119.67,121.21892
116.53,133.4886
135.13,135.10208
114.38000000000001,127.436775
125.65,131.64867
127.84999999999998,125.327576
147.89,139.8077
119.57,132.41873
132.18,137.76001
149.53,140.28102
147.1,143.25986
136.02,140.63715
118.93,132.69081
141.82,134.13292
144.07,129.945
115.58,116.78658
133.71,131.06297
151.93,137.42177
114.86,126.68345
137.81,132.1827
145.35,133.73619
120.98,127.08984
119.63,129.90863
143.06,133.95203
169.9,147.07393
134.43,137.15002
169.04,137.51839
148.29,133.76974
150.73,117.45839
152.6,117.71363
122.88,122.86195
138.71,133.93744
118.30999999999999,130.0372
129.38,133.12862
120.53000000000002,131.67346
125.07,123.4632
133.18,137.24721
116.63,131.31082
108.96,116.66094
151.0,148.58594
114.27,133.2109
150.68,152.35223
145.17,140.22371
127.48,135.70952
137.12,131.36029
127.42,127.39074
136.19,131.35603
141.18,133.09012
129.94,138.94704
139.32,137.9574
117.42,116.27984
135.18,137.27702
134.1,117.427864
131.62,117.02223
123.42,121.35292
132.17,138.25787
103.49,115.87483
120.21,122.686035
124.54,134.11304
127.03,136.4645
132.36,131.35277
127.91,137.48752
133.71,130.14127
105.95,118.33339
118.96,118.4761
134.38,137.11594
143.15,134.06717
125.40999999999998,135.55489
128.26,136.21326
118.41,134.95993
140.76,133.97044
160.92,140.34187
146.2,134.49457
120.51,131.77046
141.86,146.93927
120.21,128.57713
116.93,120.5152
143.93,135.89693
134.14,135.28163
132.09,124.3097
128.33,136.40565
135.47,129.42213
156.55,138.85136
138.61,140.03224
134.29,138.55763
150.44,143.83069
131.09,137.40982
131.33,138.91222
115.89,123.94929
144.01,135.13885
143.68,121.93074
147.92,139.04768
136.95,129.9896
130.22,135.44177
117.26,121.56541
130.13,131.7244
129.66,133.89804
138.75,115.98034
132.28,135.40768
140.25,132.33243
129.46,130.14604
143.81,137.92607
136.75,136.34177
136.6,141.71138
139.89,137.19615
169.63,150.9062
134.81,135.42914
145.73,138.82542
137.61,127.352516
123.39,134.61662
141.3,135.1297
114.02,125.25021
144.39,138.24435
128.8,131.14922
135.9,135.96066
131.81,134.54967
129.2,124.555046
123.05,127.01549
145.8,121.57851
133.87,135.0305
143.36,136.59178
114.47,131.2343
130.08,126.7438
157.3,142.11868
114.59,121.7882
131.27,123.81308
153.80000000000004,146.04898
139.29,137.00743
128.51,129.78682
131.42,136.70627
127.69,122.49874
129.12,133.1585
127.68,136.30254
116.31,131.1017
152.71,142.04892
126.06,131.33934
129.07,137.52887
143.13,130.76231
145.7,139.27626
110.67,120.29423
123.64,126.51745
116.12000000000002,132.66997
134.15,132.01277
123.21000000000001,123.893234
133.87,128.64928
141.9,141.26227
124.68,124.91503
117.11,134.873
126.54,130.66699
171.86,145.70436
154.55,133.97444
137.96,129.24863
141.87,138.46475
130.43,128.77948
138.42,145.72911
151.97,147.74263
130.56,135.78398
130.32,122.18023
140.05,139.99423
146.44,141.44075
139.31,140.1857
137.13,137.79398
115.01,129.54114
131.63,126.56431
