Test,Hat
120.57,129.00185
125.72,126.3429
124.67000000000002,131.93929
115.52,127.81555
158.38000000000002,141.03058
158.39,128.68925
137.8,135.46227
120.78,130.29144
128.43,127.99296
120.84,131.87703
134.22,129.45003
135.08,134.81657
127.0,133.67122
134.39,131.28412
153.7933333,132.56601
152.55,129.3732
142.7,128.01031
134.59,129.3554
135.76,138.71286
113.28000000000002,125.268776
170.12,129.81499
130.78,139.35658
120.26,125.804016
121.41,125.75482
127.95,128.50241
130.81,124.6773
116.57,132.51106
135.82,131.72453
122.85,129.15495
140.47,136.6114
145.4,135.87927
130.69,128.65547
134.9,129.81293
116.63,123.26065
142.83,134.76369
135.15,134.2088
121.73,135.5884
131.67,135.18326
130.22,124.70922
145.95,126.28532
147.87,136.45975
153.71,138.41661
130.79,126.76957
136.98,135.6738
124.17,128.95592
113.13,127.45024
124.14,122.23802
146.51,137.79366
112.19,125.80675
125.89,141.46144
123.96,134.46843
139.89,137.36511
132.27,133.9208
144.5,133.22105
124.69,118.25884
129.77,137.164
139.02,143.82579
154.54,135.19873
145.13,135.6517
155.59,148.11224
123.27,129.88844
131.92,132.33653
127.4,141.8228
138.47,134.35576
150.97,139.4933
131.18,131.32315
157.05,136.9631
126.62,128.44235
132.1,139.04543
130.29,128.20604
151.08,130.25992
125.16,122.93353
119.7,122.65134
176.38,157.97374
132.35,129.80211
131.9,129.95412
125.39,120.65822
141.9,136.64426
140.34,136.0064
140.15,131.51186
139.73,130.51706
132.07,130.48363
133.18,122.06671
137.56,129.9445
128.49,129.75632
120.72,123.18086
170.25,143.49794
126.88,134.87741
168.99,129.40746
135.53,136.03944
132.61,132.67041
132.91,136.94104
138.61,129.74547
120.91,125.88314
127.06,126.889824
137.26,130.70074
129.35,129.30515
122.78,140.70284
155.26,127.6573
141.23,159.22891
118.21,139.36324
174.42,143.63797
119.36,132.12785
135.52,132.01297
158.47,134.14145
137.82,128.08215
130.63,141.55438
140.4,149.88394
178.44,159.1737
132.66,132.48643
120.48,134.90868
130.65,132.06941
120.88,129.36063
182.54,146.21207
142.0,138.47125
133.98,132.87529
136.54,133.67316
133.35,138.21466
145.39,134.33932
106.97,119.77905
125.83,133.78745
117.50000000000001,130.07092
134.36,132.26022
136.26,139.47163
132.77,132.33324
142.1566667,137.13959
125.59,126.759476
145.02,142.66457
133.87,122.01669
136.8,132.66275
151.85,151.76009
107.49,121.1
128.4,131.88657
125.66,134.48347
143.05,130.5516
128.73,124.517235
119.91,118.442
131.99,132.44592
119.9,125.04101
122.07,126.18868
134.1,135.16238
127.66,136.23143
130.31,130.4092
158.33,145.55588
142.85,137.99094
136.3,131.39986
137.49,133.8408
133.73,137.61029
136.18,136.48297
138.45,130.75728
136.66,128.87004
153.82999999999998,129.32814
142.89,147.02141
151.84,122.59477
124.11,126.2699
140.01,139.42046
134.41,134.29758
123.42,127.480415
123.58,130.36263
182.1,134.77498
112.07,121.99589
131.35,130.05545
146.27,143.9743
130.1,128.28389
126.42,127.65858
125.1,128.07335
135.59,148.73004
144.04,131.36758
130.25,127.55539
151.24,133.46686
120.78999999999999,125.14562
128.91,137.73343
154.2,132.85019
122.03,128.76308
112.94000000000001,122.61054
139.47,141.58545
122.31000000000002,130.59523
155.77,136.45001
124.47,126.70478
149.12,130.78683
123.34,122.9191
140.15,130.95215
125.64,133.78711
118.18000000000002,123.56132
126.56,133.76668
124.54,122.458405
122.14000000000001,125.02032
142.46,137.39592
150.93999999999997,139.09027
124.13,128.2087
142.17,127.49044
144.85,124.82603
150.1,132.91486
125.67,138.26744
147.97,136.5116
143.78,135.32924
117.42,124.823875
118.33999999999999,126.76162
140.86,141.5084
120.01999999999998,127.41658
121.97000000000001,121.22971
127.6,126.15289
136.3206667,122.98535
141.38,130.56874
140.95,133.57243
136.96,136.94861
127.96,143.44276
128.88,137.73279
123.39,126.89089
126.44000000000001,133.32303
146.1,126.31429
174.52,141.00337
134.795,124.28409
134.65,127.82969
126.59,130.37125
125.45,148.5331
136.3,128.49702
118.48,139.3398
131.61,127.72212
118.50999999999999,123.76118
128.95,126.756226
142.96,137.84233
